Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_020/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_020/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 402
Model config: {'sequence_len': 8192, 'vocab_size': 402, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 231,552
  value_embeds            : 1,389,312
  lm_head                 : 231,552
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,629,912
Estimated FLOPs per token: 7.127274e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm: patched InductorBenchmarker (ZeroDivisionError fix)
torch.compile: enabled
Time budget: 57600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.995856 | lrm: 1.00 | dt: 43482ms | tok/sec: 3,014 | mfu: 1.5% | epoch: 1 | remaining: 57600s    
step 00001 (0.0%) | loss: 5.706108 | lrm: 1.00 | dt: 6451ms | tok/sec: 20,317 | mfu: 10.4% | epoch: 1 | remaining: 57600s    
step 00002 (0.0%) | loss: 5.004109 | lrm: 1.00 | dt: 6517ms | tok/sec: 20,112 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00003 (0.0%) | loss: 4.528487 | lrm: 1.00 | dt: 6511ms | tok/sec: 20,130 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00004 (0.0%) | loss: 4.191992 | lrm: 1.00 | dt: 6513ms | tok/sec: 20,125 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00005 (0.0%) | loss: 3.890599 | lrm: 1.00 | dt: 6518ms | tok/sec: 20,108 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00006 (0.0%) | loss: 3.791920 | lrm: 1.00 | dt: 6531ms | tok/sec: 20,068 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00007 (0.0%) | loss: 3.660125 | lrm: 1.00 | dt: 6515ms | tok/sec: 20,117 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00008 (0.0%) | loss: 3.527689 | lrm: 1.00 | dt: 6521ms | tok/sec: 20,100 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00009 (0.0%) | loss: 3.461213 | lrm: 1.00 | dt: 6515ms | tok/sec: 20,118 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00010 (0.0%) | loss: 3.375362 | lrm: 1.00 | dt: 6530ms | tok/sec: 20,073 | mfu: 10.3% | epoch: 1 | remaining: 57600s    
step 00011 (0.0%) | loss: 3.313925 | lrm: 1.00 | dt: 6535ms | tok/sec: 20,057 | mfu: 10.3% | epoch: 1 | remaining: 57593s    
step 00012 (0.0%) | loss: 3.245249 | lrm: 1.00 | dt: 6533ms | tok/sec: 20,064 | mfu: 10.3% | epoch: 1 | remaining: 57587s    
step 00013 (0.0%) | loss: 3.189441 | lrm: 1.00 | dt: 6528ms | tok/sec: 20,077 | mfu: 10.3% | epoch: 1 | remaining: 57580s    
step 00014 (0.0%) | loss: 3.130878 | lrm: 1.00 | dt: 6537ms | tok/sec: 20,051 | mfu: 10.3% | epoch: 1 | remaining: 57574s    
step 00015 (0.0%) | loss: 3.086768 | lrm: 1.00 | dt: 6533ms | tok/sec: 20,061 | mfu: 10.3% | epoch: 1 | remaining: 57567s    
step 00016 (0.1%) | loss: 3.018178 | lrm: 1.00 | dt: 6527ms | tok/sec: 20,081 | mfu: 10.3% | epoch: 1 | remaining: 57561s    
step 00017 (0.1%) | loss: 2.954609 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,054 | mfu: 10.3% | epoch: 1 | remaining: 57554s    
step 00018 (0.1%) | loss: 2.891655 | lrm: 1.00 | dt: 6550ms | tok/sec: 20,011 | mfu: 10.2% | epoch: 1 | remaining: 57548s    
step 00043 (0.4%) | loss: 1.785107 | lrm: 1.00 | dt: 6543ms | tok/sec: 20,033 | mfu: 10.3% | epoch: 1 | remaining: 57384s    
step 00044 (0.4%) | loss: 1.776125 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,055 | mfu: 10.3% | epoch: 1 | remaining: 57378s    
step 00045 (0.4%) | loss: 1.770813 | lrm: 1.00 | dt: 6543ms | tok/sec: 20,032 | mfu: 10.2% | epoch: 1 | remaining: 57371s    
step 00046 (0.4%) | loss: 1.748073 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,054 | mfu: 10.3% | epoch: 1 | remaining: 57365s    
step 00047 (0.4%) | loss: 1.718521 | lrm: 1.00 | dt: 6548ms | tok/sec: 20,016 | mfu: 10.2% | epoch: 1 | remaining: 57358s    
step 00048 (0.4%) | loss: 1.663358 | lrm: 1.00 | dt: 6541ms | tok/sec: 20,037 | mfu: 10.3% | epoch: 1 | remaining: 57351s    
step 00049 (0.4%) | loss: 1.662972 | lrm: 1.00 | dt: 6544ms | tok/sec: 20,029 | mfu: 10.2% | epoch: 1 | remaining: 57345s    
step 00050 (0.4%) | loss: 1.659627 | lrm: 1.00 | dt: 6535ms | tok/sec: 20,058 | mfu: 10.3% | epoch: 1 | remaining: 57338s    
step 00051 (0.5%) | loss: 1.664345 | lrm: 1.00 | dt: 6529ms | tok/sec: 20,075 | mfu: 10.3% | epoch: 1 | remaining: 57332s    
step 00052 (0.5%) | loss: 1.655683 | lrm: 1.00 | dt: 6529ms | tok/sec: 20,074 | mfu: 10.3% | epoch: 1 | remaining: 57325s    
step 00053 (0.5%) | loss: 1.639022 | lrm: 1.00 | dt: 6541ms | tok/sec: 20,037 | mfu: 10.3% | epoch: 1 | remaining: 57319s    
step 00054 (0.5%) | loss: 1.646641 | lrm: 1.00 | dt: 6557ms | tok/sec: 19,989 | mfu: 10.2% | epoch: 1 | remaining: 57312s    
step 00055 (0.5%) | loss: 1.641553 | lrm: 1.00 | dt: 6533ms | tok/sec: 20,062 | mfu: 10.3% | epoch: 1 | remaining: 57306s    
step 00056 (0.5%) | loss: 1.606848 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,054 | mfu: 10.3% | epoch: 1 | remaining: 57299s    
step 00057 (0.5%) | loss: 1.613666 | lrm: 1.00 | dt: 6544ms | tok/sec: 20,029 | mfu: 10.2% | epoch: 1 | remaining: 57293s    
step 00058 (0.5%) | loss: 1.610270 | lrm: 1.00 | dt: 6539ms | tok/sec: 20,046 | mfu: 10.3% | epoch: 1 | remaining: 57286s    
step 00059 (0.5%) | loss: 1.615486 | lrm: 1.00 | dt: 6535ms | tok/sec: 20,057 | mfu: 10.3% | epoch: 1 | remaining: 57280s    
step 00060 (0.6%) | loss: 1.608874 | lrm: 1.00 | dt: 6538ms | tok/sec: 20,048 | mfu: 10.3% | epoch: 1 | remaining: 57273s    
step 00061 (0.6%) | loss: 1.603667 | lrm: 1.00 | dt: 6547ms | tok/sec: 20,021 | mfu: 10.2% | epoch: 1 | remaining: 57266s    
step 00062 (0.6%) | loss: 1.588030 | lrm: 1.00 | dt: 6556ms | tok/sec: 19,993 | mfu: 10.2% | epoch: 1 | remaining: 57260s    
step 00063 (0.6%) | loss: 1.574674 | lrm: 1.00 | dt: 6550ms | tok/sec: 20,011 | mfu: 10.2% | epoch: 1 | remaining: 57253s    
step 00064 (0.6%) | loss: 1.566372 | lrm: 1.00 | dt: 6540ms | tok/sec: 20,042 | mfu: 10.3% | epoch: 1 | remaining: 57247s    
step 00065 (0.6%) | loss: 1.562831 | lrm: 1.00 | dt: 6542ms | tok/sec: 20,036 | mfu: 10.3% | epoch: 1 | remaining: 57240s    
step 00066 (0.6%) | loss: 1.547456 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,052 | mfu: 10.3% | epoch: 1 | remaining: 57234s    
step 00067 (0.6%) | loss: 1.504195 | lrm: 1.00 | dt: 6543ms | tok/sec: 20,033 | mfu: 10.3% | epoch: 1 | remaining: 57227s    
step 00068 (0.6%) | loss: 1.518218 | lrm: 1.00 | dt: 6536ms | tok/sec: 20,053 | mfu: 10.3% | epoch: 1 | remaining: 57221s    
step 00069 (0.7%) | loss: 1.526614 | lrm: 1.00 | dt: 6540ms | tok/sec: 20,042 | mfu: 10.3% | epoch: 1 | remaining: 57214s    
step 00070 (0.7%) | loss: 1.517074 | lrm: 1.00 | dt: 6538ms | tok/sec: 20,048 | mfu: 10.3% | epoch: 1 | remaining: 57208s    
step 00071 (0.7%) | loss: 1.503061 | lrm: 1.00 | dt: 6548ms | tok/sec: 20,016 | mfu: 10.2% | epoch: 1 | remaining: 57201s    
step 00072 (0.7%) | loss: 1.492884 | lrm: 1.00 | dt: 6538ms | tok/sec: 20,047 | mfu: 10.3% | epoch: 1 | remaining: 57195s    
step 00073 (0.7%) | loss: 1.496685 | lrm: 1.00 | dt: 6534ms | tok/sec: 20,058 | mfu: 10.3% | epoch: 1 | remaining: 57188s    
step 00074 (0.7%) | loss: 1.483868 | lrm: 1.00 | dt: 6541ms | tok/sec: 20,038 | mfu: 10.3% | epoch: 1 | remaining: 57181s    
step 00075 (0.7%) | loss: 1.457827 | lrm: 1.00 | dt: 6537ms | tok/sec: 20,051 | mfu: 10.3% | epoch: 1 | remaining: 57175s    
step 00076 (0.7%) | loss: 1.453204 | lrm: 1.00 | dt: 6533ms | tok/sec: 20,063 | mfu: 10.3% | epoch: 1 | remaining: 57168s    
step 00077 (0.7%) | loss: 1.425878 | lrm: 1.00 | dt: 6542ms | tok/sec: 20,034 | mfu: 10.3% | epoch: 1 | remaining: 57162s    
step 00078 (0.8%) | loss: 1.397368 | lrm: 1.00 | dt: 6533ms | tok/sec: 20,062 | mfu: 10.3% | epoch: 1 | remaining: 57155s    
step 00079 (0.8%) | loss: 1.375354 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,973 | mfu: 10.2% | epoch: 1 | remaining: 57149s    
step 00080 (0.8%) | loss: 1.381716 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,974 | mfu: 10.2% | epoch: 1 | remaining: 57142s    
step 00081 (0.8%) | loss: 1.396240 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,974 | mfu: 10.2% | epoch: 1 | remaining: 57136s    
step 00082 (0.8%) | loss: 1.415851 | lrm: 1.00 | dt: 6561ms | tok/sec: 19,978 | mfu: 10.2% | epoch: 1 | remaining: 57129s    
step 00083 (0.8%) | loss: 1.409954 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,973 | mfu: 10.2% | epoch: 1 | remaining: 57122s    
step 00084 (0.8%) | loss: 1.418533 | lrm: 1.00 | dt: 6565ms | tok/sec: 19,966 | mfu: 10.2% | epoch: 1 | remaining: 57116s    
step 00085 (0.8%) | loss: 1.412581 | lrm: 1.00 | dt: 6555ms | tok/sec: 19,994 | mfu: 10.2% | epoch: 1 | remaining: 57109s    
step 00086 (0.9%) | loss: 1.407479 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,974 | mfu: 10.2% | epoch: 1 | remaining: 57103s    
step 00087 (0.9%) | loss: 1.400811 | lrm: 1.00 | dt: 6556ms | tok/sec: 19,994 | mfu: 10.2% | epoch: 1 | remaining: 57096s    
step 00088 (0.9%) | loss: 1.383386 | lrm: 1.00 | dt: 6550ms | tok/sec: 20,010 | mfu: 10.2% | epoch: 1 | remaining: 57090s    
step 00089 (0.9%) | loss: 1.367066 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,975 | mfu: 10.2% | epoch: 1 | remaining: 57083s    
step 00090 (0.9%) | loss: 1.348627 | lrm: 1.00 | dt: 6561ms | tok/sec: 19,977 | mfu: 10.2% | epoch: 1 | remaining: 57077s    
step 00091 (0.9%) | loss: 1.354070 | lrm: 1.00 | dt: 6548ms | tok/sec: 20,016 | mfu: 10.2% | epoch: 1 | remaining: 57070s    
step 00092 (0.9%) | loss: 1.358479 | lrm: 1.00 | dt: 6550ms | tok/sec: 20,010 | mfu: 10.2% | epoch: 1 | remaining: 57063s    
step 00093 (0.9%) | loss: 1.365708 | lrm: 1.00 | dt: 6558ms | tok/sec: 19,985 | mfu: 10.2% | epoch: 1 | remaining: 57057s    
step 00094 (0.9%) | loss: 1.360559 | lrm: 1.00 | dt: 6568ms | tok/sec: 19,955 | mfu: 10.2% | epoch: 1 | remaining: 57050s    
step 00095 (1.0%) | loss: 1.357619 | lrm: 1.00 | dt: 6555ms | tok/sec: 19,996 | mfu: 10.2% | epoch: 1 | remaining: 57044s    
step 00096 (1.0%) | loss: 1.360917 | lrm: 1.00 | dt: 6567ms | tok/sec: 19,958 | mfu: 10.2% | epoch: 1 | remaining: 57037s    
step 00097 (1.0%) | loss: 1.326935 | lrm: 1.00 | dt: 6566ms | tok/sec: 19,963 | mfu: 10.2% | epoch: 1 | remaining: 57031s    
step 00098 (1.0%) | loss: 1.333174 | lrm: 1.00 | dt: 6565ms | tok/sec: 19,964 | mfu: 10.2% | epoch: 1 | remaining: 57024s    
step 00099 (1.0%) | loss: 1.318625 | lrm: 1.00 | dt: 6573ms | tok/sec: 19,941 | mfu: 10.2% | epoch: 1 | remaining: 57018s    
step 00100 (1.0%) | loss: 1.325555 | lrm: 1.00 | dt: 6565ms | tok/sec: 19,965 | mfu: 10.2% | epoch: 1 | remaining: 57011s    
step 00101 (1.0%) | loss: 1.327985 | lrm: 1.00 | dt: 6566ms | tok/sec: 19,963 | mfu: 10.2% | epoch: 1 | remaining: 57004s    
step 00102 (1.0%) | loss: 1.325551 | lrm: 1.00 | dt: 6571ms | tok/sec: 19,948 | mfu: 10.2% | epoch: 1 | remaining: 56998s    
step 00103 (1.0%) | loss: 1.340358 | lrm: 1.00 | dt: 6563ms | tok/sec: 19,970 | mfu: 10.2% | epoch: 1 | remaining: 56991s    
step 00104 (1.1%) | loss: 1.343500 | lrm: 1.00 | dt: 6546ms | tok/sec: 20,023 | mfu: 10.2% | epoch: 1 | remaining: 56985s    
step 00105 (1.1%) | loss: 1.318002 | lrm: 1.00 | dt: 6559ms | tok/sec: 19,984 | mfu: 10.2% | epoch: 1 | remaining: 56978s    
step 00106 (1.1%) | loss: 1.300785 | lrm: 1.00 | dt: 6570ms | tok/sec: 19,951 | mfu: 10.2% | epoch: 1 | remaining: 56972s    
step 00107 (1.1%) | loss: 1.299558 | lrm: 1.00 | dt: 6567ms | tok/sec: 19,959 | mfu: 10.2% | epoch: 1 | remaining: 56965s    
step 00108 (1.1%) | loss: 1.283332 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,933 | mfu: 10.2% | epoch: 1 | remaining: 56958s    
step 00109 (1.1%) | loss: 1.267227 | lrm: 1.00 | dt: 6561ms | tok/sec: 19,978 | mfu: 10.2% | epoch: 1 | remaining: 56952s    
step 00110 (1.1%) | loss: 1.275965 | lrm: 1.00 | dt: 6571ms | tok/sec: 19,945 | mfu: 10.2% | epoch: 1 | remaining: 56945s    
step 00111 (1.1%) | loss: 1.266311 | lrm: 1.00 | dt: 6585ms | tok/sec: 19,903 | mfu: 10.2% | epoch: 1 | remaining: 56939s    
step 00112 (1.1%) | loss: 1.277818 | lrm: 1.00 | dt: 6559ms | tok/sec: 19,982 | mfu: 10.2% | epoch: 1 | remaining: 56932s    
step 00113 (1.2%) | loss: 1.269809 | lrm: 1.00 | dt: 6561ms | tok/sec: 19,977 | mfu: 10.2% | epoch: 1 | remaining: 56926s    
step 00114 (1.2%) | loss: 1.250678 | lrm: 1.00 | dt: 6557ms | tok/sec: 19,988 | mfu: 10.2% | epoch: 1 | remaining: 56919s    
step 00115 (1.2%) | loss: 1.246347 | lrm: 1.00 | dt: 6564ms | tok/sec: 19,967 | mfu: 10.2% | epoch: 1 | remaining: 56912s    
step 00116 (1.2%) | loss: 1.234193 | lrm: 1.00 | dt: 6555ms | tok/sec: 19,996 | mfu: 10.2% | epoch: 1 | remaining: 56906s    
step 00117 (1.2%) | loss: 1.221138 | lrm: 1.00 | dt: 6566ms | tok/sec: 19,961 | mfu: 10.2% | epoch: 1 | remaining: 56899s    
step 00118 (1.2%) | loss: 1.246655 | lrm: 1.00 | dt: 6559ms | tok/sec: 19,983 | mfu: 10.2% | epoch: 1 | remaining: 56893s    
step 00119 (1.2%) | loss: 1.243581 | lrm: 1.00 | dt: 6555ms | tok/sec: 19,997 | mfu: 10.2% | epoch: 1 | remaining: 56886s    
step 00120 (1.2%) | loss: 1.256762 | lrm: 1.00 | dt: 6549ms | tok/sec: 20,012 | mfu: 10.2% | epoch: 1 | remaining: 56880s    
step 00121 (1.3%) | loss: 1.262310 | lrm: 1.00 | dt: 6551ms | tok/sec: 20,007 | mfu: 10.2% | epoch: 1 | remaining: 56873s    
step 00122 (1.3%) | loss: 1.265523 | lrm: 1.00 | dt: 6565ms | tok/sec: 19,965 | mfu: 10.2% | epoch: 1 | remaining: 56867s    
step 00123 (1.3%) | loss: 1.273298 | lrm: 1.00 | dt: 6560ms | tok/sec: 19,981 | mfu: 10.2% | epoch: 1 | remaining: 56860s    
step 00124 (1.3%) | loss: 1.259752 | lrm: 1.00 | dt: 6559ms | tok/sec: 19,983 | mfu: 10.2% | epoch: 1 | remaining: 56853s    
step 00125 (1.3%) | loss: 1.238654 | lrm: 1.00 | dt: 6569ms | tok/sec: 19,953 | mfu: 10.2% | epoch: 1 | remaining: 56847s    
step 00126 (1.3%) | loss: 1.220737 | lrm: 1.00 | dt: 6572ms | tok/sec: 19,944 | mfu: 10.2% | epoch: 1 | remaining: 56840s    
step 00127 (1.3%) | loss: 1.224918 | lrm: 1.00 | dt: 6566ms | tok/sec: 19,963 | mfu: 10.2% | epoch: 1 | remaining: 56834s    
step 00128 (1.3%) | loss: 1.222188 | lrm: 1.00 | dt: 6563ms | tok/sec: 19,970 | mfu: 10.2% | epoch: 1 | remaining: 56827s    
step 00129 (1.3%) | loss: 1.218090 | lrm: 1.00 | dt: 6568ms | tok/sec: 19,956 | mfu: 10.2% | epoch: 1 | remaining: 56821s    
step 00130 (1.4%) | loss: 1.212442 | lrm: 1.00 | dt: 6568ms | tok/sec: 19,955 | mfu: 10.2% | epoch: 1 | remaining: 56814s    
step 00131 (1.4%) | loss: 1.214110 | lrm: 1.00 | dt: 6569ms | tok/sec: 19,953 | mfu: 10.2% | epoch: 1 | remaining: 56808s    
step 00132 (1.4%) | loss: 1.195480 | lrm: 1.00 | dt: 6553ms | tok/sec: 20,001 | mfu: 10.2% | epoch: 1 | remaining: 56801s    
step 00133 (1.4%) | loss: 1.171643 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,930 | mfu: 10.2% | epoch: 1 | remaining: 56794s    
step 00134 (1.4%) | loss: 1.158545 | lrm: 1.00 | dt: 6556ms | tok/sec: 19,992 | mfu: 10.2% | epoch: 1 | remaining: 56788s    
step 00135 (1.4%) | loss: 1.143128 | lrm: 1.00 | dt: 6569ms | tok/sec: 19,951 | mfu: 10.2% | epoch: 1 | remaining: 56781s    
step 00136 (1.4%) | loss: 1.143952 | lrm: 1.00 | dt: 6576ms | tok/sec: 19,932 | mfu: 10.2% | epoch: 1 | remaining: 56775s    
step 00137 (1.4%) | loss: 1.143548 | lrm: 1.00 | dt: 6570ms | tok/sec: 19,949 | mfu: 10.2% | epoch: 1 | remaining: 56768s    
step 00138 (1.4%) | loss: 1.152994 | lrm: 1.00 | dt: 6562ms | tok/sec: 19,973 | mfu: 10.2% | epoch: 1 | remaining: 56762s    
step 00139 (1.5%) | loss: 1.165160 | lrm: 1.00 | dt: 6564ms | tok/sec: 19,967 | mfu: 10.2% | epoch: 1 | remaining: 56755s    
step 00140 (1.5%) | loss: 1.162736 | lrm: 1.00 | dt: 6558ms | tok/sec: 19,987 | mfu: 10.2% | epoch: 1 | remaining: 56748s    
step 00141 (1.5%) | loss: 1.167131 | lrm: 1.00 | dt: 6557ms | tok/sec: 19,989 | mfu: 10.2% | epoch: 1 | remaining: 56742s    
step 00142 (1.5%) | loss: 1.157402 | lrm: 1.00 | dt: 6563ms | tok/sec: 19,971 | mfu: 10.2% | epoch: 1 | remaining: 56735s    
step 00143 (1.5%) | loss: 1.162965 | lrm: 1.00 | dt: 6563ms | tok/sec: 19,970 | mfu: 10.2% | epoch: 1 | remaining: 56729s    
