Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_005/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_005/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 196,416
  value_embeds            : 1,178,496
  lm_head                 : 196,416
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,348,824
Estimated FLOPs per token: 3.940116e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
torch.compile: disabled on ROCm
Loading checkpoint from /home/jonathan/Documents/projects/autoresearch/runs/run_004/checkpoint.pt...
  Resumed model (no optimizer state) from step 494, val_bpb=1.020696292366523
Time budget: 3600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 0.739183 | lrm: 1.00 | dt: 7281ms | tok/sec: 27,002 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 0.927667 | lrm: 1.00 | dt: 7360ms | tok/sec: 26,711 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 0.858901 | lrm: 1.00 | dt: 7391ms | tok/sec: 26,599 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 0.807313 | lrm: 1.00 | dt: 7402ms | tok/sec: 26,559 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 0.758942 | lrm: 1.00 | dt: 7401ms | tok/sec: 26,563 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 0.720445 | lrm: 1.00 | dt: 7419ms | tok/sec: 26,501 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 0.685158 | lrm: 1.00 | dt: 7418ms | tok/sec: 26,505 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 0.700777 | lrm: 1.00 | dt: 7414ms | tok/sec: 26,519 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 0.774407 | lrm: 1.00 | dt: 7423ms | tok/sec: 26,486 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 0.826283 | lrm: 1.00 | dt: 7421ms | tok/sec: 26,493 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 0.817409 | lrm: 1.00 | dt: 7445ms | tok/sec: 26,406 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 0.798238 | lrm: 1.00 | dt: 7446ms | tok/sec: 26,405 | mfu: 7.5% | epoch: 1 | remaining: 3593s    
step 00012 (0.2%) | loss: 0.790477 | lrm: 1.00 | dt: 7447ms | tok/sec: 26,402 | mfu: 7.5% | epoch: 1 | remaining: 3585s    
step 00013 (0.4%) | loss: 0.767804 | lrm: 1.00 | dt: 7444ms | tok/sec: 26,412 | mfu: 7.5% | epoch: 1 | remaining: 3578s    
step 00014 (0.6%) | loss: 0.756894 | lrm: 1.00 | dt: 7456ms | tok/sec: 26,367 | mfu: 7.5% | epoch: 1 | remaining: 3570s    
step 00015 (0.8%) | loss: 0.735916 | lrm: 1.00 | dt: 7453ms | tok/sec: 26,381 | mfu: 7.5% | epoch: 1 | remaining: 3563s    
step 00016 (1.0%) | loss: 0.736977 | lrm: 1.00 | dt: 7452ms | tok/sec: 26,384 | mfu: 7.5% | epoch: 1 | remaining: 3555s    
step 00017 (1.2%) | loss: 0.740237 | lrm: 1.00 | dt: 7449ms | tok/sec: 26,393 | mfu: 7.5% | epoch: 1 | remaining: 3548s    
step 00018 (1.4%) | loss: 0.719929 | lrm: 1.00 | dt: 7450ms | tok/sec: 26,389 | mfu: 7.5% | epoch: 1 | remaining: 3540s    
step 00019 (1.7%) | loss: 0.726082 | lrm: 1.00 | dt: 7454ms | tok/sec: 26,374 | mfu: 7.5% | epoch: 1 | remaining: 3533s    
step 00045 (7.0%) | loss: 0.657574 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,346 | mfu: 7.5% | epoch: 1 | remaining: 3339s    
step 00046 (7.2%) | loss: 0.629608 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,336 | mfu: 7.4% | epoch: 1 | remaining: 3332s    
step 00047 (7.5%) | loss: 0.630134 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,355 | mfu: 7.5% | epoch: 1 | remaining: 3324s    
step 00048 (7.7%) | loss: 0.625574 | lrm: 1.00 | dt: 7459ms | tok/sec: 26,357 | mfu: 7.5% | epoch: 1 | remaining: 3317s    
step 00049 (7.9%) | loss: 0.615836 | lrm: 1.00 | dt: 7456ms | tok/sec: 26,370 | mfu: 7.5% | epoch: 1 | remaining: 3309s    
step 00050 (8.1%) | loss: 0.611307 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,347 | mfu: 7.5% | epoch: 1 | remaining: 3302s    
step 00051 (8.3%) | loss: 0.600360 | lrm: 1.00 | dt: 7458ms | tok/sec: 26,362 | mfu: 7.5% | epoch: 1 | remaining: 3294s    
step 00052 (8.5%) | loss: 0.590289 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,351 | mfu: 7.5% | epoch: 1 | remaining: 3287s    
step 00053 (8.7%) | loss: 0.597876 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,351 | mfu: 7.5% | epoch: 1 | remaining: 3279s    
step 00054 (8.9%) | loss: 0.622686 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3272s    
step 00055 (9.1%) | loss: 0.627490 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,335 | mfu: 7.4% | epoch: 1 | remaining: 3265s    
step 00056 (9.3%) | loss: 0.661052 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 3257s    
step 00057 (9.5%) | loss: 0.673233 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,353 | mfu: 7.5% | epoch: 1 | remaining: 3250s    
step 00058 (9.7%) | loss: 0.681394 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,350 | mfu: 7.5% | epoch: 1 | remaining: 3242s    
step 00059 (9.9%) | loss: 0.706352 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,354 | mfu: 7.5% | epoch: 1 | remaining: 3235s    
step 00060 (10.1%) | loss: 0.706665 | lrm: 1.00 | dt: 7458ms | tok/sec: 26,362 | mfu: 7.5% | epoch: 1 | remaining: 3227s    
step 00061 (10.4%) | loss: 0.708337 | lrm: 1.00 | dt: 7458ms | tok/sec: 26,361 | mfu: 7.5% | epoch: 1 | remaining: 3220s    
step 00062 (10.6%) | loss: 0.707506 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,346 | mfu: 7.5% | epoch: 1 | remaining: 3212s    
step 00063 (10.8%) | loss: 0.704456 | lrm: 1.00 | dt: 7459ms | tok/sec: 26,357 | mfu: 7.5% | epoch: 1 | remaining: 3205s    
step 00064 (11.0%) | loss: 0.713725 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,341 | mfu: 7.5% | epoch: 1 | remaining: 3197s    
step 00065 (11.2%) | loss: 0.737032 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,342 | mfu: 7.5% | epoch: 1 | remaining: 3190s    
step 00066 (11.4%) | loss: 0.764970 | lrm: 1.00 | dt: 7470ms | tok/sec: 26,320 | mfu: 7.4% | epoch: 1 | remaining: 3182s    
step 00067 (11.6%) | loss: 0.839198 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,350 | mfu: 7.5% | epoch: 1 | remaining: 3175s    
step 00068 (11.8%) | loss: 0.861612 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,334 | mfu: 7.4% | epoch: 1 | remaining: 3167s    
step 00069 (12.0%) | loss: 0.874203 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 3160s    
step 00070 (12.2%) | loss: 0.864635 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3153s    
step 00071 (12.4%) | loss: 0.848138 | lrm: 1.00 | dt: 7456ms | tok/sec: 26,368 | mfu: 7.5% | epoch: 1 | remaining: 3145s    
step 00072 (12.6%) | loss: 0.845327 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,338 | mfu: 7.4% | epoch: 1 | remaining: 3138s    
step 00073 (12.8%) | loss: 0.853749 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,344 | mfu: 7.5% | epoch: 1 | remaining: 3130s    
step 00074 (13.1%) | loss: 0.830086 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,356 | mfu: 7.5% | epoch: 1 | remaining: 3123s    
step 00075 (13.3%) | loss: 0.834732 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,345 | mfu: 7.5% | epoch: 1 | remaining: 3115s    
step 00076 (13.5%) | loss: 0.810452 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,339 | mfu: 7.5% | epoch: 1 | remaining: 3108s    
step 00077 (13.7%) | loss: 0.780661 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,339 | mfu: 7.5% | epoch: 1 | remaining: 3100s    
step 00078 (13.9%) | loss: 0.781114 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,351 | mfu: 7.5% | epoch: 1 | remaining: 3093s    
step 00079 (14.1%) | loss: 0.797450 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,337 | mfu: 7.4% | epoch: 1 | remaining: 3085s    
step 00080 (14.3%) | loss: 0.801153 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,323 | mfu: 7.4% | epoch: 1 | remaining: 3078s    
step 00081 (14.5%) | loss: 0.787799 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 3070s    
step 00082 (14.7%) | loss: 0.758637 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,339 | mfu: 7.5% | epoch: 1 | remaining: 3063s    
step 00083 (14.9%) | loss: 0.734078 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,333 | mfu: 7.4% | epoch: 1 | remaining: 3056s    
step 00084 (15.1%) | loss: 0.711080 | lrm: 1.00 | dt: 7468ms | tok/sec: 26,326 | mfu: 7.4% | epoch: 1 | remaining: 3048s    
step 00085 (15.3%) | loss: 0.692084 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,323 | mfu: 7.4% | epoch: 1 | remaining: 3041s    
step 00086 (15.5%) | loss: 0.670774 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,331 | mfu: 7.4% | epoch: 1 | remaining: 3033s    
step 00087 (15.7%) | loss: 0.654198 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 3026s    
step 00088 (16.0%) | loss: 0.645004 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,329 | mfu: 7.4% | epoch: 1 | remaining: 3018s    
step 00089 (16.2%) | loss: 0.635349 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,346 | mfu: 7.5% | epoch: 1 | remaining: 3011s    
step 00090 (16.4%) | loss: 0.630697 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,344 | mfu: 7.5% | epoch: 1 | remaining: 3003s    
step 00091 (16.6%) | loss: 0.625567 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,345 | mfu: 7.5% | epoch: 1 | remaining: 2996s    
step 00092 (16.8%) | loss: 0.625719 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,324 | mfu: 7.4% | epoch: 1 | remaining: 2988s    
step 00093 (17.0%) | loss: 0.614251 | lrm: 1.00 | dt: 7459ms | tok/sec: 26,357 | mfu: 7.5% | epoch: 1 | remaining: 2981s    
step 00094 (17.2%) | loss: 0.612295 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,333 | mfu: 7.4% | epoch: 1 | remaining: 2973s    
step 00095 (17.4%) | loss: 0.607361 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,348 | mfu: 7.5% | epoch: 1 | remaining: 2966s    
step 00096 (17.6%) | loss: 0.603223 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,322 | mfu: 7.4% | epoch: 1 | remaining: 2958s    
step 00097 (17.8%) | loss: 0.590105 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,350 | mfu: 7.5% | epoch: 1 | remaining: 2951s    
step 00098 (18.0%) | loss: 0.590601 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,331 | mfu: 7.4% | epoch: 1 | remaining: 2944s    
step 00099 (18.2%) | loss: 0.603382 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,336 | mfu: 7.4% | epoch: 1 | remaining: 2936s    
step 00100 (18.4%) | loss: 0.613371 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,330 | mfu: 7.4% | epoch: 1 | remaining: 2929s    
step 00101 (18.6%) | loss: 0.614990 | lrm: 1.00 | dt: 7462ms | tok/sec: 26,348 | mfu: 7.5% | epoch: 1 | remaining: 2921s    
step 00102 (18.9%) | loss: 0.651922 | lrm: 1.00 | dt: 7470ms | tok/sec: 26,321 | mfu: 7.4% | epoch: 1 | remaining: 2914s    
step 00103 (19.1%) | loss: 0.665245 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,342 | mfu: 7.5% | epoch: 1 | remaining: 2906s    
step 00104 (19.3%) | loss: 0.674638 | lrm: 1.00 | dt: 7472ms | tok/sec: 26,314 | mfu: 7.4% | epoch: 1 | remaining: 2899s    
step 00105 (19.5%) | loss: 0.681712 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,324 | mfu: 7.4% | epoch: 1 | remaining: 2891s    
step 00106 (19.7%) | loss: 0.686017 | lrm: 1.00 | dt: 7471ms | tok/sec: 26,317 | mfu: 7.4% | epoch: 1 | remaining: 2884s    
step 00107 (19.9%) | loss: 0.669973 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,341 | mfu: 7.5% | epoch: 1 | remaining: 2876s    
step 00108 (20.1%) | loss: 0.667436 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,331 | mfu: 7.4% | epoch: 1 | remaining: 2869s    
step 00109 (20.3%) | loss: 0.652852 | lrm: 1.00 | dt: 7461ms | tok/sec: 26,349 | mfu: 7.5% | epoch: 1 | remaining: 2861s    
step 00110 (20.5%) | loss: 0.642284 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,336 | mfu: 7.4% | epoch: 1 | remaining: 2854s    
step 00111 (20.7%) | loss: 0.655070 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,339 | mfu: 7.5% | epoch: 1 | remaining: 2847s    
step 00112 (20.9%) | loss: 0.649445 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,353 | mfu: 7.5% | epoch: 1 | remaining: 2839s    
step 00113 (21.1%) | loss: 0.666479 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,333 | mfu: 7.4% | epoch: 1 | remaining: 2832s    
step 00114 (21.3%) | loss: 0.660696 | lrm: 1.00 | dt: 7470ms | tok/sec: 26,318 | mfu: 7.4% | epoch: 1 | remaining: 2824s    
step 00115 (21.6%) | loss: 0.645302 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,344 | mfu: 7.5% | epoch: 1 | remaining: 2817s    
step 00116 (21.8%) | loss: 0.643937 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 2809s    
step 00117 (22.0%) | loss: 0.642069 | lrm: 1.00 | dt: 7468ms | tok/sec: 26,328 | mfu: 7.4% | epoch: 1 | remaining: 2802s    
step 00118 (22.2%) | loss: 0.672963 | lrm: 1.00 | dt: 7468ms | tok/sec: 26,327 | mfu: 7.4% | epoch: 1 | remaining: 2794s    
step 00119 (22.4%) | loss: 0.660282 | lrm: 1.00 | dt: 7470ms | tok/sec: 26,319 | mfu: 7.4% | epoch: 1 | remaining: 2787s    
step 00120 (22.6%) | loss: 0.667103 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,333 | mfu: 7.4% | epoch: 1 | remaining: 2779s    
step 00121 (22.8%) | loss: 0.680831 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,342 | mfu: 7.5% | epoch: 1 | remaining: 2772s    
step 00122 (23.0%) | loss: 0.678470 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,336 | mfu: 7.4% | epoch: 1 | remaining: 2764s    
step 00123 (23.2%) | loss: 0.712135 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,321 | mfu: 7.4% | epoch: 1 | remaining: 2757s    
step 00124 (23.4%) | loss: 0.735376 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,334 | mfu: 7.4% | epoch: 1 | remaining: 2749s    
step 00125 (23.6%) | loss: 0.768780 | lrm: 1.00 | dt: 7474ms | tok/sec: 26,304 | mfu: 7.4% | epoch: 1 | remaining: 2742s    
step 00126 (23.8%) | loss: 0.772191 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,333 | mfu: 7.4% | epoch: 1 | remaining: 2735s    
step 00127 (24.0%) | loss: 0.764638 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,329 | mfu: 7.4% | epoch: 1 | remaining: 2727s    
step 00128 (24.2%) | loss: 0.762472 | lrm: 1.00 | dt: 7466ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 2720s    
step 00129 (24.5%) | loss: 0.732723 | lrm: 1.00 | dt: 7460ms | tok/sec: 26,355 | mfu: 7.5% | epoch: 1 | remaining: 2712s    
step 00130 (24.7%) | loss: 0.707051 | lrm: 1.00 | dt: 7473ms | tok/sec: 26,307 | mfu: 7.4% | epoch: 1 | remaining: 2705s    
step 00131 (24.9%) | loss: 0.685799 | lrm: 1.00 | dt: 7502ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 1 | remaining: 2697s    
step 00132 (25.1%) | loss: 0.665662 | lrm: 1.00 | dt: 7504ms | tok/sec: 26,201 | mfu: 7.4% | epoch: 1 | remaining: 2690s    
step 00133 (25.3%) | loss: 0.640868 | lrm: 1.00 | dt: 7503ms | tok/sec: 26,204 | mfu: 7.4% | epoch: 1 | remaining: 2682s    
step 00134 (25.5%) | loss: 0.621391 | lrm: 1.00 | dt: 7500ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 1 | remaining: 2675s    
step 00135 (25.7%) | loss: 0.605173 | lrm: 1.00 | dt: 7484ms | tok/sec: 26,271 | mfu: 7.4% | epoch: 1 | remaining: 2667s    
step 00136 (25.9%) | loss: 0.607161 | lrm: 1.00 | dt: 7464ms | tok/sec: 26,340 | mfu: 7.5% | epoch: 1 | remaining: 2660s    
step 00137 (26.1%) | loss: 0.621472 | lrm: 1.00 | dt: 7469ms | tok/sec: 26,322 | mfu: 7.4% | epoch: 1 | remaining: 2652s    
step 00138 (26.3%) | loss: 0.664577 | lrm: 1.00 | dt: 7465ms | tok/sec: 26,338 | mfu: 7.4% | epoch: 1 | remaining: 2645s    
step 00139 (26.5%) | loss: 0.709129 | lrm: 1.00 | dt: 7463ms | tok/sec: 26,343 | mfu: 7.5% | epoch: 1 | remaining: 2637s    
step 00140 (26.7%) | loss: 0.738326 | lrm: 1.00 | dt: 7467ms | tok/sec: 26,331 | mfu: 7.4% | epoch: 1 | remaining: 2630s    
